Date,Opening,Highest,Lowest,Closing,Wolumen
2020-08-09,381.856,412.027,381.286,407.627,2418846.2992314
2020-08-16,407.627,415.269,388.535,392.07,1261059.896959
2020-08-23,392.07,396.558,383.191,390.636,1125499.7533208
2020-08-30,395.409,441.04,388.535,425.768,1759186.5846472
2020-09-06,425.768,430.541,392.935,408.59,1989492.9229098
2020-09-13,410.593,420.326,406.39,410.681,1932530.5584949
2020-09-20,413.363,414.787,378.802,383.859,2534236.1963943
2020-09-27,383.761,391.403,367.821,391.403,2216509.5051725
2020-10-04,395.223,414.984,359.895,379.185,3126525.6586549
2020-10-11,384.724,391.884,349.111,361.044,2558352.9282475
2020-10-18,360.857,379.656,350.349,361.427,2176294.2489869
2020-10-25,364.296,366.584,336.697,337.463,2720907.1947809
2020-11-01,338.416,362.763,305.485,320.187,4165298.4430574
2020-11-08,328.015,378.232,325.913,365.72,3085884.8011052
2020-11-15,371.357,382.907,337.463,346.921,2631615.417641
2020-11-22,353.217,361.614,342.904,355.319,1618719.8070986
2020-11-29,360.376,371.357,336.608,346.243,1917098.9453915
2020-12-06,349.396,423.38,349.396,422.909,3680040.5966211
2020-12-13,426.249,443.141,294.318,305.966,11234630.777011
2020-12-20,252.98,302.431,227.68,259.088,16395990.158465
2020-12-27,248.206,263.39,236.754,256.8,5922980.1501533
2021-01-03,252.98,272.259,245.437,262.241,2485766.5137487
2021-01-10,263.959,266.347,223.574,229.016,4867138.5110354
2021-01-17,229.114,264.53,229.114,244.582,4350195.7630311
2021-01-24,245.339,248.687,228.161,238.758,3556979.6930502
2021-01-31,240.566,359.424,238.944,291.352,20909388.771927
2021-02-07,291.647,301.665,269.588,280.097,4101638.4571728
2021-02-14,283.524,284.29,248.491,251.074,3125232.5636007
2021-02-21,248.206,270.638,246.586,253.363,1906466.0385797
2021-02-28,254.316,256.034,223.574,225.872,3782099.3965049
2021-03-07,226.628,234.751,214.981,221.472,3760812.2009946
2021-03-14,224.242,226.727,197.233,216.228,4964083.9854372
2021-03-21,220.52,225.391,208.017,213.075,3219599.9933746
2021-03-28,210.973,212.309,198.657,202.379,2916262.2937323
2021-04-04,208.116,240.192,173.269,185.752,8717995.9461308
2021-04-11,189.956,191.881,173.367,176.019,3661114.5723162
2021-04-18,177.276,183.768,167.062,168.741,3487252.3422616
2021-04-25,170.823,176.706,159.716,163.379,3145236.8459076
2021-05-02,165.609,171.59,157.614,166.217,3116556.6085167
2021-05-09,167.268,167.828,147.606,154.137,2710603.1617506
2021-05-16,155.611,163.035,144.227,157.398,3585030.6920605
2021-05-23,159.421,169.93,157.997,165.156,3962982.0127001
2021-05-30,164.194,174.664,154.274,170.48,3360865.0280276
2021-06-06,171.875,171.875,149.874,168.142,4197879.3474977
2021-06-13,167.612,183.169,164.135,182.481,2760768.1225578
2021-06-20,182.874,207.869,175.037,180.576,5336747.8709457
2021-06-27,180.576,182.639,169.95,176.51,2131966.5432551
2021-07-04,176.412,189.788,174.879,186.803,2349458.0040752
2021-07-11,189.18,190.437,183.483,184.642,1560685.2937923
2021-07-18,186.803,202.469,186.704,190.672,2502938.2051574
2021-07-25,190.143,190.771,177.178,182.953,1830392.3401748
2021-08-01,185.527,185.919,173.642,181.44,2211589.634856
2021-08-08,180.203,180.203,169.576,171.011,1992219.6225595
2021-08-15,171.875,172.11,161.149,165.884,1381323.8461096
2021-08-22,165.884,168.476,161.444,162.78,1523678.3388003
2021-08-29,163.193,167.847,160.285,164.783,1288943.9136158
2021-09-05,164.881,189.513,161.464,183.68,3708455.0877057
2021-09-12,183.994,185.821,173.446,178.18,1855798.0943419
2021-09-19,179.004,195.858,178.258,191.517,2998467.5027012
2021-09-26,188.689,192.99,179.732,180.733,1848415.234312
2021-10-03,182.088,191.91,174.035,186.155,1488868.6272154
2021-10-10,184.76,193.776,179.241,191.38,2101021.8622416
2021-10-17,191.282,208.214,184.662,184.76,2885894.9236604
2021-10-24,185.428,194.051,172.621,180.989,2440700.6238324
2021-10-31,182.187,185.134,169.497,170.774,1568476.44604
2021-11-07,173.053,179.928,167.612,175.627,1240256.3393627
2021-11-14,175.627,183.935,175.037,181.5,748277.45319988
2021-11-21,181.421,186.469,174.821,185.625,1373841.2039417
2021-11-28,185.625,197.41,177.865,182.206,2921720.7839571
2021-12-05,183.66,195.25,172.169,178.219,3001572.9672015
2021-12-12,178.848,186.293,174.879,175.351,1384736.8025046
2021-12-19,175.469,185.683,169.832,185.585,2343854.9315687
2021-12-26,180.949,194.326,180.773,191.105,1209600.8229125
2022-01-02,187.765,193.737,184.839,189.455,902670.96630063
2022-01-09,189.435,200.357,188.924,195.092,2081351.5446416
2022-01-16,195.053,196.094,182.678,187.588,1855154.6013701
2022-01-23,188.08,204.384,180.871,182.678,2948995.9259349
2022-01-30,181.695,184.151,163.133,163.251,2106013.0055138
2022-02-06,166.178,183.994,163.526,174.703,2299377.5526298
2022-02-13,174.841,180.714,170.303,174.841,1737442.224035
2022-02-20,170.578,184.642,169.812,171.678,2080326.232264
2022-02-27,173.407,176.687,147.518,161.464,2376796.2735281
2022-03-06,158.537,171.875,156.199,158.4,2626666.0199572
2022-03-13,155.178,162.328,152.232,160.6,2045665.1757011
2022-03-20,160.718,171.266,157.653,167.081,2109530.8349723
2022-03-27,165.549,183.798,165.196,172.307,2281603.0956525
2022-04-03,171.992,179.535,170.008,172.621,1468472.3436519
2022-04-10,171.875,176.706,167.454,167.828,1171316.0456425
2022-04-17,167.062,172.758,160.049,164.017,1102310.5880773
2022-04-24,164.017,164.96,123.377,125.321,5472987.1440336
2022-05-01,124.732,130.821,117.602,118.819,3482296.8354673
2022-05-08,117.68,123.18,112.318,115.637,2089316.8065384
2022-05-15,115.637,119.546,111.257,118.525,1754054.9318336
2022-05-22,118.348,123.16,112.691,116.246,2318847.2877687
2022-05-29,117.857,119.684,103.989,110.275,2339792.3730913
2022-06-05,111.964,115.873,102.142,102.339,2362569.1733766
2022-06-12,102.732,106.798,88.0586,91.9577,3120803.4584938
2022-06-19,89.964,91.6926,84.8176,88.9131,2505555.9590033
2022-06-26,88.9818,92.9694,86.7917,92.7238,1201932.8710596
2022-07-03,93.0087,99.2944,91.4175,96.2104,1844803.731826
2022-07-10,97.1431,104.089,88.1929,102.998,1900143.9414744
2022-07-17,103.196,105.2,92.281,92.5985,1700348.3290961
2022-07-24,94.2656,98.0362,90.0186,97.7484,1808448.0439331
2022-07-31,96.2501,96.2501,85.8313,90.108,1953540.750198
2022-08-07,88.6096,94.1564,85.732,91.9436,1658466.5425769
2022-08-14,92.7772,95.6547,86.9228,93.2733,1486227.9726592
2022-08-21,94.7319,95.9425,88.2425,88.2425,1247290.7580232
2022-08-28,87.7166,88.2425,81.3661,83.3506,1902837.7673411
2022-09-04,81.6836,85.3351,79.5006,81.3661,1899966.570224
2022-09-11,81.4157,87.1212,76.2162,87.1212,3075850.2830617
2022-09-18,87.3197,91.8841,81.9813,88.0837,6046507.3210954
2022-09-25,94.3648,96.7065,85.3848,89.7904,5122249.9218411
2022-10-02,94.2358,107.661,90.4056,99.4254,5603117.4909648
2022-10-09,99.2269,122.367,95.8532,115.322,6269082.0378747
2022-10-16,114.012,119.866,110.42,112.881,3567092.054756
2022-10-23,113.615,124.907,112.484,117.683,3162552.5752274
2022-10-30,119.072,123.895,116.393,123.041,2951339.6963907
2022-11-06,123.041,138.918,121.751,138.104,2246562.0871531
2022-11-13,138.898,141.894,130.92,139.711,1465420.1078374
2022-11-20,139.91,152.313,139.91,143.879,2380518.7007033
2022-11-27,143.581,144.772,133.996,138.918,1744089.4903717
2022-12-04,138.918,141.517,120.303,126.336,4023439.0562922
2022-12-11,127.685,131.813,124.133,130.364,1686572.8312393
2022-12-18,130.98,141.894,125.681,131.615,2791026.3196941
2022-12-25,131.972,132.547,124.847,128.3,1088796.4444352
2023-01-01,128.995,129.372,124.55,128.638,704854.20136844
2023-01-08,128.003,133.083,125.72,131.535,1610896.782548
2023-01-15,131.575,138.302,127.665,131.118,2461019.0458494
2023-01-22,131.972,133.758,126.217,131.495,1355258.4522136
2023-01-29,131.515,136.239,129.987,132.865,889548.06267625
2023-02-05,132.468,147.392,130.186,145.665,2414798.7182319
2023-02-12,144.474,144.812,134.968,137.568,1725836.3762316
2023-02-19,138.521,141.894,132.269,134.77,1103076.8456811
2023-02-26,135.187,136.675,128.161,128.519,990580.13785642
2023-03-05,128.995,134.552,128.38,129.65,989663.04786815
2023-03-12,130.98,133.758,126.633,127.705,849644.57027459
2023-03-19,127.725,135.246,119.866,129.987,1993672.0034099
2023-03-26,128.995,131.257,108.376,109.745,3820628.1326557
2023-04-02,110.638,123.438,104.704,110.36,3775654.4427475
2023-04-09,110.082,110.142,105.181,105.379,1355320.9352677
2023-04-16,106.47,111.948,103.117,109.884,1422689.7611313
2023-04-23,110.936,112.325,107.006,109.943,1355842.9711072
2023-04-30,110.539,114.309,108.753,112.424,1056710.3883402
2023-05-07,113.218,115.401,110.638,112.027,745209.18422586
2023-05-14,112.573,118.675,109.695,113.962,1429927.7175002
2023-05-21,115.5,115.798,107.711,112.821,1632792.0540701
2023-05-28,113.119,120.362,112.176,117.981,2197025.1187098
2023-06-04,120.114,128.697,118.576,127.457,2709186.6200486
2023-06-11,128.945,132.468,127.06,128.35,2052017.0669054
2023-06-18,133,173,132.95,170,6421712
2023-06-25,169,175.85,152,152,2637724
2023-07-02,151.2,157.8,146.35,154.85,1900263
2023-07-09,155,157.4,140.65,145,1445492
2023-07-16,144.2,158.15,141.8,154.2,1129775
2023-07-23,153.8,161,152.2,159.75,1094185
2023-07-30,157.5,165.5,153.25,164.4,1352988
2023-08-06,164.6,165.5,155.2,163.1,1226016
2023-08-13,162.1,163,155.3,157.25,695596
2023-08-20,156.65,159.45,148.2,154,775762
2023-08-27,154.55,163.35,152.1,156.1,1069704
2023-09-03,157.9,158,145,150.45,1216082
2023-09-10,151,161.2,146.65,154.1,1467327
2023-09-17,155.2,158.5,153.7,154.25,1790005
2023-09-24,154.95,158.45,146.1,148.7,1492480
2023-10-01,150.65,155.8,121.55,125.2,3338552
2023-10-08,126.3,130.75,106.25,107.6,3401431
2023-10-15,107.35,115.2,104.2,105.9,2291589
2023-10-22,108,108.25,101.05,104.6,1936900
2023-10-29,104.75,109,102.85,106.7,1493330
2023-11-05,107.4,110.6,105,110,1275742
2023-11-12,110.9,111.85,106.8,109.2,974373
2023-11-19,109.5,116.45,103.3,113.15,1647075
2023-11-26,113.85,117.95,109.45,111.95,1093926
2023-12-03,112.4,115.65,104.15,111,2836975
2023-12-10,110.45,112.2,106.05,112.15,2037501
2023-12-17,112.15,115.45,111.65,114.4,1855803
2023-12-24,114.4,118.8,112.3,116.5,1758808
2023-12-31,116.5,117.55,114.6,115,790877
2024-01-07,115.05,115.85,107.65,111.1,1511715
2024-01-14,110.8,113.15,107.15,108,1173661
2024-01-21,107.95,108,97.1,99.2,2326249
2024-01-28,100.05,108.6,99.64,105.15,1731090
2024-02-04,105.35,106.55,102.55,104.2,1204850
2024-02-11,104.45,111.45,104.45,111.2,1716727
2024-02-18,111.1,115.05,108.75,114.5,1687669
2024-02-25,113.3,116.35,110.65,114.85,1779102
2024-03-03,114.8,115.75,109.1,110.35,1161079
2024-03-10,110.35,111.15,104.25,110.7,1348872
2024-03-17,112.1,119.65,111.5,116.15,3547377
2024-03-24,116.9,117.9,109.45,114.9,1657449
